"Data Source type name","Customer Sale Type","Product Type","Shopify Campaign","Data Origin Identifier","Data Source description","Data Source definition label","Data Source id","Data Source name","Campaign","Media type","Paid / Organic","Traffic source","Currency","Funnel Workspace id","Funnel Workspace name","Date","Billing City","Billing Country","Billing Province","Billing Zip Code","Customer Created At","Customer ID","Customer Order Index","Customer Tags","First Visit Campaign","First Visit Content","First Visit Medium","First Visit Referrer URL","First Visit Source","First Visit Source from UTM","First Visit Term","Fully Paid","Last Visit Campaign","Last Visit Content","Last Visit Medium","Last Visit Referrer URL","Last Visit Source","Last Visit Source from UTM","Last Visit Term","Line Item ID","Line Item Name","Order Action Type","Order App Name","Order Created At","Order Discount Code","Order ID","Order Location Name","Order Name","Order Tags","Order Updated At","Product ID","Product Tags","Product Title","Product Vendor","Sale Action Type","Sale ID","Sale Line Type","Sales Channel","Shipping City","Shipping Country","Shipping Province","Shipping Zip Code","Shopify Medium","Shopify Traffic Source","SKU","Transaction Timestamp","Variant ID","Variant Title","Orders","Total Sales (GBP)","Row Count","Clicks","Cost (GBP)","CPC (GBP)","CPM (GBP)","CTR","Impressions","Duties (GBP)","Tips (GBP)","Discounts (GBP)","Gross Sales (GBP)","Line Item Original Unit Price (GBP)","Net Sales (GBP)","Returns (GBP)","Sales Quantity","Shipping (GBP)","Taxes (GBP)","Total Amount Including Taxes (GBP)","Total Discount Amount Excluding Taxes (GBP)","Total Discount Amount Including Taxes (GBP)","Total Tax Amount (GBP)"
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Weybridge","United Kingdom","England","KT13 8SE","2023-08-21 21:42:52","6790598262952","1","",,,,"https://shop.bodyform.co.uk/collections/period-pants-for-teens","direct",,,"True",,,,,,,,"12586954227880","Bikini Basic Moderate - Black / 2XS","ORDER","Online Store","2023-08-21 21:42:56",,"5258822353064",,"UK#18182","Express Shipping, SYKES - Shipped","2023-08-22 08:07:46","5592255168680","abs:moderate, bikini, online, periodpant","Bikini Basic Moderate","intimawear by Bodyform™","ORDER","16177761910952","PRODUCT","Online Store","Weybridge","United Kingdom","England","KT13 8SE","Direct","direct","7791300","2023-08-21 21:42:52","42224826089640","Black / 2XS",0,24.99,1,,,,,,,0,0,0,20.82,24.99,20.82,0,1,0,4.17,24.99,0,0,4.17
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Weybridge","United Kingdom","England","KT13 8SE","2023-08-21 21:42:52","6790598262952","1","",,,,"https://shop.bodyform.co.uk/collections/period-pants-for-teens","direct",,,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 21:42:56",,"5258822353064",,"UK#18182","Express Shipping, SYKES - Shipped","2023-08-22 08:07:46",,,,,"ORDER","16177761943720","SHIPPING","Online Store","Weybridge","United Kingdom","England","KT13 8SE","Direct","direct",,"2023-08-21 21:42:52",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Whitley Bay","United Kingdom","England","NE26 1AE","2023-07-11 18:35:48","6743377019048","1","",,,,"https://l.facebook.com/","Facebook",,,"True",,,,,,,,"12496778821800","Bikini Basic Moderate - Deep Ocean / M","REFUND","Online Store","2023-07-11 18:37:58",,"5210432962728",,"UK#16903","PayPal, SYKES - Shipped","2023-08-21 09:12:29","5592255168680","abs:moderate, bikini, online, periodpant","Bikini Basic Moderate","intimawear by Bodyform™","RETURN","16175946662056","PRODUCT","Online Store","Whitley Bay","United Kingdom","England","NE26 1AE",,"Facebook","7788400","2023-08-21 09:12:29","42716057796776","Deep Ocean / M",0,-17.49,1,,,,,,,0,0,0,0,17.49,-14.57,14.57,-1,0,-2.92,-17.49,0,0,-2.92
"Shopify","First-time","Period Pants","sag_organic","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","sag_organic","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Sutton","United Kingdom","England","SM2 6TB","2023-08-21 06:37:13","6789981864104","1","","sag_organic","sag_organic","product_sync",,"an unknown source","google",,"True",,,,,,,,"12585598484648","Teen Hipster Waistband (3 Pack) Heavy - Black / M","ORDER","Online Store","2023-08-21 06:39:37",,"5258071703720",,"UK#18168","PayPal, SYKES - Shipped","2023-08-21 08:47:34","7832583110824","abs:heavy, hipster, rib:new, Teen","Teen Hipster Waistband (3 Pack) Heavy","Bodyform™","ORDER","16175698116776","PRODUCT","Online Store","Worcester Park","United Kingdom","England","KT4 7PD","product_sync","google","7336700","2023-08-21 06:39:35","43705350291624","Black / M",1,49.99,1,,,,,,,0,0,0,41.66,49.99,41.66,0,1,0,8.33,49.99,0,0,8.33
"Shopify","First-time",,"sag_organic","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","sag_organic","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Sutton","United Kingdom","England","SM2 6TB","2023-08-21 06:37:13","6789981864104","1","","sag_organic","sag_organic","product_sync",,"an unknown source","google",,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 06:39:37",,"5258071703720",,"UK#18168","PayPal, SYKES - Shipped","2023-08-21 08:47:34",,,,,"ORDER","16175698149544","SHIPPING","Online Store","Worcester Park","United Kingdom","England","KT4 7PD","product_sync","google",,"2023-08-21 06:39:35",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Catterick","United Kingdom","England","DL10 7PT","2023-08-21 06:56:28","6789991727272","1","","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_CAROUSEL_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social",,"an unknown source","fb",,"True",,,,,,,,"12585618112680","Teen Brief Logo Waistband Heavy - Black and orange / 2XS","ORDER","Online Store","2023-08-21 06:56:32","TEENS20","5258084024488",,"UK#18169","SYKES - Shipped","2023-08-22 07:57:07","7832582062248","abs:heavy, brief, rib:new, Teen","Teen Brief Logo Waistband Heavy","Bodyform™","ORDER","16175736946856","PRODUCT","Online Store","Catterick","United Kingdom","England","DL10 7PT","Paid-Social","fb","7329800","2023-08-21 06:56:28","43705346588840","Black and orange / 2XS",1,28.78,1,,,,,,,0,0,5.99,29.97,17.99,23.98,0,2,0,4.8,28.78,5.99,7.2,4.8
"Shopify","First-time","Period Pants","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Catterick","United Kingdom","England","DL10 7PT","2023-08-21 06:56:28","6789991727272","1","","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_CAROUSEL_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social",,"an unknown source","fb",,"True",,,,,,,,"12585618145448","Teen Brief Logo Waistband Moderate - Black and orange / 2XS","ORDER","Online Store","2023-08-21 06:56:32","TEENS20","5258084024488",,"UK#18169","SYKES - Shipped","2023-08-22 07:57:07","7832052793512","abs:moderate, brief, rib:new, Teen","Teen Brief Logo Waistband Moderate","Bodyform™","ORDER","16175736979624","PRODUCT","Online Store","Catterick","United Kingdom","England","DL10 7PT","Paid-Social","fb","7333000","2023-08-21 06:56:28","43700669120680","Black and orange / 2XS",0,12.96,1,,,,,,,0,0,2.69,13.49,16.19,10.8,0,1,0,2.16,12.96,2.69,3.23,2.16
"Shopify","First-time",,"FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Catterick","United Kingdom","England","DL10 7PT","2023-08-21 06:56:28","6789991727272","1","","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_CAROUSEL_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social",,"an unknown source","fb",,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 06:56:32","TEENS20","5258084024488",,"UK#18169","SYKES - Shipped","2023-08-22 07:57:07",,,,,"ORDER","16175737012392","SHIPPING","Online Store","Catterick","United Kingdom","England","DL10 7PT","Paid-Social","fb",,"2023-08-21 06:56:28",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants","sag_organic","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","sag_organic","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Glasgow","United Kingdom","Scotland","G61 1HT","2023-08-20 22:52:31","6789654937768","1","","sag_organic","sag_organic","product_sync","https://www.google.com/","Google","google",,"True","sag_organic","sag_organic","product_sync",,"an unknown source","google",,"12585669787816","Teen Hipster Print (3 Pack) Moderate - Multi / 2XS","ORDER","Online Store","2023-08-21 08:02:06","TEENS20","5258111615144",,"UK#18170","SYKES - Shipped","2023-08-22 07:57:11","7832583930024","abs:moderate, hipster, rib:new, Teen","Teen Hipster Print (3 Pack) Moderate","Bodyform™","ORDER","16175815590056","PRODUCT","Online Store","Glasgow","United Kingdom","Scotland","G61 1HT","product_sync","google","7338000","2023-08-21 08:02:05","43705355272360","Multi / 2XS",1,36,1,,,,,,,0,0,7.49,37.49,44.99,30,0,1,0,6,36,7.49,8.99,6
"Shopify","First-time",,"sag_organic","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","sag_organic","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Glasgow","United Kingdom","Scotland","G61 1HT","2023-08-20 22:52:31","6789654937768","1","","sag_organic","sag_organic","product_sync","https://www.google.com/","Google","google",,"True","sag_organic","sag_organic","product_sync",,"an unknown source","google",,,,"ORDER","Online Store","2023-08-21 08:02:06","TEENS20","5258111615144",,"UK#18170","SYKES - Shipped","2023-08-22 07:57:11",,,,,"ORDER","16175815622824","SHIPPING","Online Store","Glasgow","United Kingdom","Scotland","G61 1HT","product_sync","google",,"2023-08-21 08:02:05",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Lordshill","United Kingdom","England","SO16 8GP","2023-08-21 21:37:38","6790593806504","1","",,,,,,,,"True",,,,,,,,"12586951082152","Teen Brief Logo Waistband Heavy - Black and white / XS","ORDER","Online Store","2023-08-21 21:41:39","TEENS20","5258821009576",,"UK#18181","PayPal, SYKES - Shipped","2023-08-22 08:07:42","7832582062248","abs:heavy, brief, rib:new, Teen","Teen Brief Logo Waistband Heavy","Bodyform™","ORDER","16177757520040","PRODUCT","Online Store","Lordshill","United Kingdom","England","SO16 8GP",,,"7331500","2023-08-21 21:41:38","43725779271848","Black and white / XS",1,14.4,1,,,,,,,0,0,2.99,14.99,17.99,12,0,1,0,2.4,14.4,2.99,3.59,2.4
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Lordshill","United Kingdom","England","SO16 8GP","2023-08-21 21:37:38","6790593806504","1","",,,,,,,,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 21:41:39","TEENS20","5258821009576",,"UK#18181","PayPal, SYKES - Shipped","2023-08-22 08:07:42",,,,,"ORDER","16177757552808","SHIPPING","Online Store","Lordshill","United Kingdom","England","SO16 8GP",,,,"2023-08-21 21:41:38",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","Returning","Period Pants","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Newquay","United Kingdom","England","TR7 2AB","2023-01-24 14:34:37","6519249535144","5","4+ Purchases","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_STATIC_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social","https://l.facebook.com/","Facebook","fb",,"True",,,,,,,,"12586478436520","Teen Hipster Waistband Heavy - Black / S","ORDER","Online Store","2023-08-21 17:57:30","TEENS20","5258568499368",,"UK#18175","SYKES - Shipped","2023-08-22 08:07:18","7832041357480","abs:heavy, hipster, rib:new, Teen","Teen Hipster Waistband Heavy","Bodyform™","ORDER","16177055695016","PRODUCT","Online Store","Newquay","United Kingdom","England","TR7 2AB","Paid-Social","fb","7329200","2023-08-21 17:57:29","43700291600552","Black / S",1,14.4,1,,,,,,,0,0,2.99,14.99,17.99,12,0,1,0,2.4,14.4,2.99,3.59,2.4
"Shopify","Returning",,"FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Newquay","United Kingdom","England","TR7 2AB","2023-01-24 14:34:37","6519249535144","5","4+ Purchases","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_STATIC_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social","https://l.facebook.com/","Facebook","fb",,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 17:57:30","TEENS20","5258568499368",,"UK#18175","SYKES - Shipped","2023-08-22 08:07:18",,,,,"ORDER","16177055727784","SHIPPING","Online Store","Newquay","United Kingdom","England","TR7 2AB","Paid-Social","fb",,"2023-08-21 17:57:29",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Shaftesbury","United Kingdom","England","SP7 0BB","2023-08-21 21:55:02","6790609109160","1","",,,,"http://m.facebook.com/","Facebook",,,"True","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_STATIC_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social","http://m.facebook.com/","Facebook","fb",,"12586986668200","Teen Hipster Print (3 Pack) Moderate - Multi / S","ORDER","Online Store","2023-08-21 21:57:05","TEENS20","5258836836520",,"UK#18183","PayPal, SYKES - Shipped","2023-08-22 08:07:50","7832583930024","abs:moderate, hipster, rib:new, Teen","Teen Hipster Print (3 Pack) Moderate","Bodyform™","ORDER","16177807360168","PRODUCT","Online Store","Shaftesbury","United Kingdom","England","SP7 0BB","Paid-Social","fb","7338200","2023-08-21 21:57:03","43705355337896","Multi / S",1,36,1,,,,,,,0,0,7.49,37.49,44.99,30,0,1,0,6,36,7.49,8.99,6
"Shopify","First-time",,"FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Shaftesbury","United Kingdom","England","SP7 0BB","2023-08-21 21:55:02","6790609109160","1","",,,,"http://m.facebook.com/","Facebook",,,"True","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_STATIC_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social","http://m.facebook.com/","Facebook","fb",,,,"ORDER","Online Store","2023-08-21 21:57:05","TEENS20","5258836836520",,"UK#18183","PayPal, SYKES - Shipped","2023-08-22 08:07:50",,,,,"ORDER","16177807392936","SHIPPING","Online Store","Shaftesbury","United Kingdom","England","SP7 0BB","Paid-Social","fb",,"2023-08-21 21:57:03",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Stoke On Trent","United Kingdom","England","ST3 6PL","2023-08-21 17:14:20","6790352732328","1","",,,,,"direct",,,"True",,,,,,,,"12586395336872","Teen Brief Logo Waistband Moderate - Black and orange / 2XS","ORDER","Online Store","2023-08-21 17:18:10","TEENS20","5258525802664",,"UK#18174","SYKES - Shipped","2023-08-22 08:07:08","7832052793512","abs:moderate, brief, rib:new, Teen","Teen Brief Logo Waistband Moderate","Bodyform™","ORDER","16176932880552","PRODUCT","Online Store","Stoke On Trent","United Kingdom","England","ST3 6PL","Direct","direct","7333000","2023-08-21 17:18:09","43700669120680","Black and orange / 2XS",1,12.96,1,,,,,,,0,0,2.69,13.49,16.19,10.8,0,1,0,2.16,12.96,2.69,3.23,2.16
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Stoke On Trent","United Kingdom","England","ST3 6PL","2023-08-21 17:14:20","6790352732328","1","",,,,,"direct",,,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 17:18:10","TEENS20","5258525802664",,"UK#18174","SYKES - Shipped","2023-08-22 08:07:08",,,,,"ORDER","16176932913320","SHIPPING","Online Store","Stoke On Trent","United Kingdom","England","ST3 6PL","Direct","direct",,"2023-08-21 17:18:09",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Dungannon","United Kingdom","Northern Ireland","BT70 2TA","2023-08-15 09:47:30","6783988465832","1","","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_STATIC_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social","https://l.facebook.com/","Facebook","fb",,"True","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Video__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_VIDEO_04.mp4_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social","https://l.facebook.com/","Facebook","fb",,"12586066772136","Teen Hipster Waistband Moderate - Black / S","ORDER","Online Store","2023-08-21 14:29:30","WELCOME10","5258357735592",,"UK#18173","SYKES - Shipped","2023-08-22 07:57:23","7832041095336","abs:moderate, hipster, rib:new, Teen","Teen Hipster Waistband Moderate","Bodyform™","ORDER","16176440934568","PRODUCT","Online Store","Dungannon","United Kingdom","Northern Ireland","BT70 2TA","Paid-Social","fb","7332400","2023-08-21 14:29:23","43700288061608","Black / S",1,14.58,1,,,,,,,0,0,1.34,13.49,16.19,12.15,0,1,0,2.43,14.58,1.34,1.61,2.43
